nome,ida,diff_fase,ponto_virada_encoded,anos_pm,bolsista_encoded,ipv,corraca,ponto_virada,ian,pedra,pedra_encoded,iaa,ips,ieg,ipp,idade,sexo_encoded,fase,inde,sexo,na_fase,ano,cg,cf,ct
ALUNO-98,7.055555555555556,-2.0,0,1.0,0,7.2916625,R,Não,5.0,Ametista,3,7.91667,7.5,8.520833333333332,7.8125,15.0,1.0,3,7.396527277777778,F,0,2022,363.0,42.0,2.0
ALUNO-99,7.25,-1.0,0,0.0,0,7.2916625,R,Não,5.0,Ametista,3,8.75001,7.5,10.0,7.5,18.0,0.0,7,7.7833335,M,0,2022,207.0,3.0,2.0
ALUNO-100,7.5,-2.0,0,2.0,0,7.916665,R,Não,5.0,Ágata,2,9.000020000000001,4.375,6.5,6.875,12.0,1.0,1,6.908335000000001,F,0,2020,720.0,132.0,10.0
ALUNO-100,0.0,-2.0,0,3.0,0,3.8,R,Não,5.0,Quartzo,1,8.5,3.8,0.0,6.3,13.0,1.0,1,3.117,F,0,2021,720.0,132.0,10.0
ALUNO-100,1.666666666666666,-2.0,0,4.0,0,7.444443333333333,R,Não,5.0,Ágata,2,9.000020000000001,5.0,8.475473801560758,6.25,14.0,1.0,2,6.042318760312152,F,0,2022,720.0,132.0,10.0
ALUNO-101,6.622222222222223,0.0,0,0.0,0,7.416665,R,Não,10.0,Ametista,3,7.08333,6.25,7.854166666666666,7.65625,13.0,0.0,3,7.477568777777778,M,1,2022,324.0,36.0,1.0
ALUNO-102,7.0,0.0,0,0.0,0,7.833333333333333,R,Não,10.0,Ametista,3,8.000020000000001,7.5,8.5,7.5,9.0,0.0,1,7.966668666666667,M,1,2020,325.0,84.0,5.0
ALUNO-102,4.8,-1.0,0,1.0,0,7.8,R,Não,5.0,Ágata,2,6.3,7.5,7.5,7.9,10.0,0.0,1,6.704,M,0,2021,325.0,84.0,5.0
ALUNO-102,7.666666666666666,-1.0,0,2.0,0,7.833333333333333,R,Não,5.0,Ametista,3,7.333340000000001,7.5,8.941798941798943,6.041666666666667,11.0,0.0,1,7.475860455026456,M,0,2022,325.0,84.0,5.0
ALUNO-103,8.5,0.0,0,0.0,0,7.333335,B,Não,10.0,Topázio,4,9.000020000000001,7.5,10.0,7.8125,8.0,1.0,0,8.597919000000001,F,1,2020,454.0,116.0,4.0
ALUNO-103,6.2,0.0,0,1.0,0,8.6,B,Não,10.0,Ametista,3,9.5,6.3,8.8,7.9,9.0,1.0,1,8.076,F,1,2021,454.0,116.0,4.0
ALUNO-103,6.0,-1.0,0,2.0,0,7.749995,B,Não,5.0,Ametista,3,9.50002,5.625,8.903448275862068,5.625,10.0,1.0,1,7.105690655172413,F,0,2022,454.0,116.0,4.0
ALUNO-104,6.4,0.0,0,0.0,0,6.8,P,Não,10.0,Ametista,3,9.0,7.5,10.0,7.2,8.0,0.0,0,8.01,M,1,2021,52.0,13.0,1.0
ALUNO-104,7.25,0.0,1,1.0,0,8.58333,P,Sim,10.0,Topázio,4,10.00002,7.5,9.392712550607287,5.625,8.0,0.0,0,8.357710510121457,M,1,2022,52.0,13.0,1.0
ALUNO-107,4.0,-2.0,0,0.0,0,8.083335,B,Não,5.0,Ágata,2,7.91668,7.5,4.952380952380953,5.625,11.0,1.0,0,6.01131119047619,F,0,2022,728.0,180.0,3.0
ALUNO-108,8.416666666666668,-1.0,0,0.0,0,7.666665,P,Não,5.0,Ametista,3,9.000020000000001,7.5,8.565610859728508,5.625,9.0,1.0,0,7.642290505279036,F,0,2022,256.0,72.0,4.0
ALUNO-110,5.5,0.0,0,0.0,0,8.166665,R,Não,10.0,Ametista,3,10.00002,8.125,6.590752242926156,5.625,8.0,0.0,0,7.426485448585232,M,1,2022,345.0,101.0,4.0
ALUNO-113,7.5,-1.0,0,1.0,0,7.916665,P,Não,5.0,Ametista,3,8.500020000000001,7.5,8.8,7.5,11.0,1.0,1,7.693335000000001,F,0,2020,659.0,86.0,7.0
ALUNO-113,4.6,-1.0,0,2.0,0,6.6,P,Não,5.0,Ágata,2,9.5,7.5,7.1,8.1,12.0,1.0,2,6.664,F,0,2021,659.0,86.0,7.0
ALUNO-113,5.166666666666666,0.0,0,3.0,0,5.4166575,P,Não,10.0,Ágata,2,9.16668,5.625,6.253787878787879,5.625,13.0,1.0,3,6.40909040909091,F,1,2022,659.0,86.0,7.0
ALUNO-114,8.766666666666666,-1.0,0,0.0,0,7.25,B,Não,5.0,Ametista,3,9.50002,7.5,7.748129063918538,5.3125,9.0,0.0,0,7.484211146117041,M,0,2022,318.0,94.0,7.0
ALUNO-116,5.75,0.0,0,0.0,0,7.61111,P,Não,10.0,Ametista,3,10.00002,7.5,9.333333333333332,6.25,11.0,0.0,2,7.913890666666667,M,1,2022,163.0,22.0,3.0
ALUNO-118,10.0,0.0,0,1.0,0,7.416665,R,Não,10.0,Ametista,3,8.500020000000001,7.5,7.7,7.1875,8.0,1.0,1,8.342085,F,1,2020,57.0,10.0,1.0
ALUNO-118,6.9,0.0,0,2.0,0,8.2,R,Não,10.0,Topázio,4,8.5,7.5,9.6,7.5,9.0,1.0,1,8.299,F,1,2021,57.0,10.0,1.0
ALUNO-118,9.416666666666668,-1.0,1,3.0,0,9.33334,R,Sim,5.0,Topázio,4,10.00002,7.5,8.38888888888889,6.5625,10.0,1.0,1,8.334031111111113,F,0,2022,57.0,10.0,1.0
ALUNO-119,8.888888888888888,0.0,0,0.0,0,7.249995,B,Não,10.0,Topázio,4,9.16668,6.25,8.635443503864556,7.34375,13.0,1.0,3,8.230908478550688,F,1,2022,76.0,13.0,2.0
ALUNO-121,2.5,-1.0,0,0.0,0,6.777773333333332,B,Não,5.0,Ágata,2,8.000020000000001,7.5,8.466810966810968,6.458333333333334,13.0,1.0,2,6.244752193362194,F,0,2022,696.0,128.0,11.0
ALUNO-122,8.0,0.0,0,0.0,0,7.055549999999999,B,Não,10.0,Topázio,4,9.000020000000001,7.5,10.0,6.041666666666667,9.0,1.0,1,8.265278666666667,F,1,2022,67.0,14.0,1.0
ALUNO-123,6.0,0.0,1,0.0,0,8.444446666666668,B,Sim,10.0,Ametista,3,9.50002,7.5,6.818181818181817,6.666666666666666,11.0,1.0,2,7.619194363636365,F,1,2022,265.0,42.0,6.0
ALUNO-124,6.1,0.0,1,0.0,0,9.7,R,Sim,10.0,Topázio,4,9.0,7.5,8.3,8.1,8.0,0.0,0,8.275,M,1,2021,424.0,109.0,9.0
ALUNO-124,5.166666666666667,0.0,0,1.0,0,6.888886666666665,R,Não,10.0,Ametista,3,9.000020000000001,7.5,8.033910533910534,5.416666666666667,9.0,0.0,1,7.209561440115441,M,1,2022,424.0,109.0,9.0
ALUNO-126,4.5,-1.0,0,0.0,0,7.3,P,Não,5.0,Ágata,2,9.0,7.5,4.2,7.2,9.0,1.0,0,6.069,F,0,2021,421.0,126.0,4.0
ALUNO-126,7.333333333333333,-2.0,0,1.0,0,7.5,P,Não,5.0,Ametista,3,9.000020000000001,7.5,8.468286099865047,4.0625,11.0,1.0,0,7.216575886639676,F,0,2022,421.0,126.0,4.0
ALUNO-127,5.6,-1.0,0,0.0,0,6.9,B,Não,5.0,Ametista,3,10.0,7.5,7.1,7.5,11.0,1.0,1,6.907,F,0,2021,532.0,134.0,10.0
ALUNO-127,5.5,-1.0,0,1.0,0,6.833329999999998,B,Não,5.0,Ágata,2,10.00002,7.5,7.932900432900433,5.625,11.0,1.0,1,6.865748086580086,F,0,2022,532.0,134.0,10.0
ALUNO-128,5.5,-1.0,0,1.0,0,3.500005,B,Não,5.0,Quartzo,1,7.416679999999999,5.625,10.0,2.5,9.0,1.0,0,5.854169000000001,F,0,2020,485.0,137.0,11.0
ALUNO-128,4.0,-2.0,0,2.0,0,5.6,B,Não,5.0,Quartzo,1,7.9,4.4,6.7,2.5,10.0,1.0,0,5.229,F,0,2021,485.0,137.0,11.0
ALUNO-128,6.083333333333333,-2.0,0,3.0,0,7.166665,B,Não,5.0,Ágata,2,9.000020000000001,5.625,9.45887445887446,5.0,11.0,1.0,0,7.00427655844156,F,0,2022,485.0,137.0,11.0
ALUNO-129,4.6,0.0,0,0.0,0,4.3,P,Não,10.0,Ágata,2,7.4,7.5,4.2,7.2,11.0,1.0,2,5.819,F,1,2021,428.0,62.0,3.0
ALUNO-129,8.083333333333332,-1.0,0,1.0,0,7.888893333333335,P,Não,5.0,Ametista,3,9.000020000000001,5.625,6.793942772203643,6.875,13.0,1.0,2,7.203235887774063,F,0,2022,428.0,62.0,3.0
ALUNO-130,9.266666666666666,0.0,0,0.0,0,7.91667,B,Não,10.0,Topázio,4,9.50002,8.125,7.489177489177488,5.625,8.0,1.0,0,8.259504831168831,F,1,2022,72.0,19.0,1.0
ALUNO-131,6.75,0.0,0,0.0,0,6.95833,B,Não,10.0,Ametista,3,7.91667,4.375,8.75,7.03125,13.0,1.0,3,7.423958,F,1,2022,347.0,40.0,9.0
ALUNO-133,10.0,-2.0,0,1.0,0,7.5,R,Não,5.0,Ametista,3,10.00002,7.5,9.8,7.1875,10.0,0.0,0,8.428752,M,0,2020,396.0,104.0,2.0
ALUNO-133,7.1,-1.0,0,2.0,0,8.4,R,Não,5.0,Ametista,3,9.5,7.5,9.6,7.7,11.0,0.0,1,7.99,M,0,2021,396.0,104.0,2.0
ALUNO-133,7.166666666666666,-2.0,0,3.0,0,7.583335,R,Não,5.0,Ametista,3,8.000020000000001,6.875,9.116541353383456,5.3125,12.0,0.0,1,7.292060604010025,M,0,2022,396.0,104.0,2.0
ALUNO-134,5.75,-2.0,0,0.0,0,6.624995,B,Não,5.0,Ametista,3,10.00002,5.625,9.153439153439152,7.1875,15.0,1.0,3,7.086938830687831,F,0,2022,460.0,57.0,2.0
ALUNO-135,6.5,0.0,0,1.0,0,7.25,B,Não,10.0,Ametista,3,9.000020000000001,7.5,8.4,7.1875,9.0,1.0,1,7.798752,F,1,2020,805.0,185.0,13.0
ALUNO-135,3.6,-1.0,0,2.0,0,7.3,B,Não,5.0,Ágata,2,9.5,6.3,4.2,6.9,10.0,1.0,1,5.788,F,0,2021,805.0,185.0,13.0
ALUNO-135,2.416666666666667,-1.0,0,3.0,0,6.833326666666666,B,Não,5.0,Quartzo,1,9.000020000000001,5.0,4.75108225108225,5.625,11.0,1.0,1,5.262717116883117,F,0,2022,805.0,185.0,13.0
ALUNO-138,9.65,-1.0,1,0.0,0,9.0,B,Sim,5.0,Topázio,4,10.00002,7.5,9.552042160737813,5.625,9.0,1.0,0,8.452910432147561,F,0,2022,41.0,9.0,2.0
ALUNO-140,7.25,-2.0,0,0.0,0,7.416665,B,Não,5.0,Ágata,2,9.50002,5.625,7.218567251461989,5.625,11.0,1.0,0,6.952048450292399,F,0,2022,505.0,145.0,9.0
ALUNO-141,5.166666666666667,0.0,0,0.0,0,6.166660000000001,R,Não,10.0,Ametista,3,9.58335,7.5,8.068181818181818,7.5,13.0,0.0,3,7.338636696969697,M,1,2022,378.0,43.0,5.0
ALUNO-142,7.777777777777779,-1.0,1,0.0,0,8.41667,B,Sim,5.0,Topázio,4,10.00002,7.5,8.989820565907522,7.96875,14.0,1.0,3,8.083730668737061,F,0,2022,121.0,19.0,6.0
ALUNO-143,4.3,0.0,0,0.0,0,6.8,B,Não,10.0,Ágata,2,7.9,6.3,4.4,7.5,13.0,0.0,3,6.278,M,1,2021,674.0,91.0,12.0
ALUNO-143,5.111111111111111,-1.0,0,1.0,0,7.208335,B,Não,5.0,Ágata,2,8.75001,5.0,6.444493006993008,7.03125,14.0,0.0,3,6.330913823620824,M,0,2022,674.0,91.0,12.0
ALUNO-144,7.888888888888888,-1.0,0,0.0,0,8.208335,B,Não,5.0,Ametista,3,8.33334,7.5,9.15703781512605,8.125,15.0,0.0,4,7.946686340802987,M,0,2022,156.0,15.0,1.0
ALUNO-148,6.5,-1.0,0,0.0,0,8.222223333333332,B,Não,5.0,Ametista,3,9.50002,7.5,9.351851851851851,6.041666666666667,11.0,1.0,1,7.618983703703704,F,0,2022,267.0,69.0,4.0
ALUNO-150,9.0,-1.0,1,0.0,0,8.94445,B,Sim,5.0,Topázio,4,10.00002,5.0,9.717813051146384,6.875,13.0,0.0,2,8.219954610229276,M,0,2022,80.0,9.0,2.0
ALUNO-151,7.5,-1.0,0,1.0,0,8.611113333333334,B,Não,5.0,Ametista,3,9.50002,7.5,9.5,9.166666666666666,11.0,0.0,1,8.238891333333333,M,0,2020,79.0,14.0,3.0
ALUNO-151,9.1,-1.0,1,2.0,1,10.0,B,Sim,5.0,Topázio,4,9.5,8.1,9.6,10.0,12.0,0.0,2,9.004,M,0,2021,79.0,14.0,3.0
ALUNO-151,7.900000000000001,0.0,0,3.0,1,8.125,B,Não,10.0,Topázio,4,8.33334,6.875,8.436240842490841,8.125,13.0,0.0,3,8.225582168498168,M,1,2022,79.0,14.0,3.0
ALUNO-152,6.333333333333333,1.0,0,1.0,1,8.6250075,B,Não,10.0,Ametista,3,6.24999,7.5,9.0,7.96875,11.0,1.0,3,7.963542166666667,F,0,2020,268.0,22.0,7.0
ALUNO-152,8.0,0.0,1,2.0,1,9.8,B,Sim,10.0,Topázio,4,8.8,7.5,8.3,8.3,12.0,1.0,3,8.672,F,1,2021,268.0,22.0,7.0
ALUNO-152,7.644444444444443,1.0,0,3.0,1,7.2499975,B,Não,10.0,Ametista,3,8.75001,5.0,7.806870995242416,7.03125,13.0,1.0,4,7.618388587937373,F,0,2022,268.0,22.0,7.0
ALUNO-153,4.666666666666667,1.0,1,3.0,1,9.1250075,P,Sim,10.0,Ametista,3,10.00002,7.5,9.0,8.59375,13.0,0.0,4,8.167711833333334,M,0,2020,3.0,3.0,1.0
ALUNO-153,7.5,0.0,1,4.0,1,9.0,P,Sim,10.0,Topázio,4,10.0,7.5,7.5,8.0,14.0,0.0,4,8.355,M,1,2021,3.0,3.0,1.0
ALUNO-153,8.700000000000001,0.0,1,5.0,1,9.2916725,P,Sim,10.0,Topázio,4,10.00002,8.125,9.09722222222222,8.75,15.0,0.0,5,9.105280944444443,M,1,2022,3.0,3.0,1.0
ALUNO-154,0.0,-1.0,0,1.0,0,7.916665,B,Não,5.0,Quartzo,1,8.500020000000001,7.5,7.1,7.8125,10.0,0.0,1,5.884585,M,0,2020,828.0,190.0,10.0
ALUNO-154,1.5,-1.0,0,2.0,0,6.3,B,Não,5.0,Quartzo,1,9.5,7.5,2.9,8.1,11.0,0.0,1,5.163,M,0,2021,828.0,190.0,10.0
ALUNO-154,3.75,-2.0,0,3.0,0,5.999996666666666,B,Não,5.0,Quartzo,1,3.49998,7.5,3.797498797498797,6.25,12.0,0.0,1,4.934497092833093,M,0,2022,828.0,190.0,10.0
ALUNO-156,5.0,-1.0,0,2.0,1,8.11111,B,Não,5.0,Ágata,2,7.916679999999999,7.5,8.9,6.666666666666667,12.0,0.0,2,7.110556666666668,M,0,2020,297.0,25.0,5.0
ALUNO-156,7.3,0.0,0,3.0,1,8.8,B,Não,10.0,Ametista,3,7.5,6.3,7.8,8.3,13.0,0.0,3,7.981,M,1,2021,297.0,25.0,5.0
ALUNO-156,6.599999999999999,0.0,0,4.0,1,7.7083325,B,Não,10.0,Ametista,3,7.91667,5.0,8.159632034632034,7.5,14.0,0.0,4,7.535259906926407,M,1,2022,297.0,25.0,5.0
ALUNO-158,5.0,-1.0,0,2.0,0,6.611103333333333,B,Não,5.0,Quartzo,1,9.16668,3.75,5.9,7.708333333333334,14.0,1.0,3,6.064722,F,0,2020,772.0,69.0,14.0
ALUNO-158,4.5,-1.0,0,3.0,0,6.1,B,Não,5.0,Ágata,2,8.3,6.9,6.1,6.9,15.0,1.0,4,6.056,F,0,2021,772.0,69.0,14.0
ALUNO-158,4.111111111111112,-2.0,0,4.0,0,6.49999,B,Não,5.0,Quartzo,1,8.33334,5.0,4.747740005092947,7.1875,16.0,1.0,4,5.623852223240812,F,0,2022,772.0,69.0,14.0
ALUNO-159,6.1,-1.0,1,0.0,0,9.3,R,Sim,5.0,Ametista,3,9.0,7.5,10.0,8.1,9.0,1.0,0,8.025,F,0,2021,316.0,92.0,4.0
ALUNO-159,7.25,-2.0,1,1.0,0,8.583335,R,Sim,5.0,Ametista,3,9.000020000000001,5.625,8.966049382716049,5.625,11.0,1.0,0,7.484878876543211,F,0,2022,316.0,92.0,4.0
ALUNO-164,7.5,-1.0,0,1.0,0,7.75,B,Não,5.0,Ametista,3,9.50002,7.5,8.7,7.1875,10.0,1.0,1,7.708752,F,0,2020,544.0,84.0,10.0
ALUNO-164,5.9,0.0,0,2.0,0,6.7,B,Não,10.0,Ametista,3,9.5,7.5,5.8,7.5,11.0,1.0,2,7.125,F,1,2021,544.0,84.0,10.0
ALUNO-164,5.75,-1.0,0,3.0,0,7.61111,B,Não,5.0,Ágata,2,8.500020000000001,7.5,7.304131054131053,6.041666666666667,12.0,1.0,2,6.837216877492878,F,0,2022,544.0,84.0,10.0
ALUNO-165,10.0,-2.0,0,1.0,0,7.5,B,Não,5.0,Ametista,3,9.000020000000001,7.5,10.0,7.8125,11.0,1.0,0,8.431252,F,0,2020,90.0,20.0,1.0
ALUNO-165,7.3,-2.0,0,2.0,0,7.7,B,Não,5.0,Ametista,3,10.0,7.5,7.5,8.3,12.0,1.0,1,7.579,F,0,2021,90.0,20.0,1.0
ALUNO-165,8.416666666666668,-2.0,1,3.0,0,8.388893333333334,B,Sim,5.0,Topázio,4,8.500020000000001,8.125,9.848484848484848,6.875,13.0,1.0,1,8.18081096969697,F,0,2022,90.0,20.0,1.0
ALUNO-166,4.75,-1.0,0,0.0,0,7.16666,R,Não,5.0,Ágata,2,9.50002,4.375,9.03988603988604,5.625,11.0,1.0,1,6.641311207977208,F,0,2022,612.0,147.0,7.0
ALUNO-167,5.8,-1.0,0,0.0,0,8.3,A,Não,5.0,Ametista,3,10.0,7.5,9.2,7.5,11.0,1.0,1,7.639,F,0,2021,491.0,72.0,7.0
ALUNO-167,2.75,0.0,0,1.0,0,7.333329999999999,A,Não,10.0,Ágata,2,8.500020000000001,7.5,8.825396825396826,6.041666666666667,11.0,1.0,2,6.985914031746033,F,1,2022,491.0,72.0,7.0
ALUNO-168,8.5,-1.0,0,1.0,0,8.11111,R,Não,5.0,Ametista,3,10.00002,7.5,8.8,7.5,11.0,1.0,1,8.082224,F,0,2020,654.0,117.0,9.0
ALUNO-168,2.5,-1.0,0,2.0,0,4.4,R,Não,5.0,Quartzo,1,0.0,5.6,1.7,7.5,12.0,1.0,2,3.524,F,0,2021,654.0,117.0,9.0
ALUNO-168,6.133333333333333,-1.0,0,3.0,0,6.888883333333332,R,Não,5.0,Ágata,2,9.000020000000001,6.25,6.002801120448179,6.041666666666667,13.0,1.0,2,6.434172224089636,F,0,2022,654.0,117.0,9.0
ALUNO-169,10.0,0.0,0,0.0,0,5.749995,R,Não,10.0,Ametista,3,9.000020000000001,5.0,10.0,2.5,8.0,1.0,0,7.800001000000001,F,1,2020,398.0,116.0,5.0
ALUNO-169,6.1,-1.0,0,1.0,0,6.8,R,Não,5.0,Ametista,3,8.5,4.4,10.0,5.3,9.0,1.0,0,6.898,F,0,2021,398.0,116.0,5.0
ALUNO-169,6.916666666666666,-2.0,0,2.0,0,7.999995,R,Não,5.0,Ametista,3,9.50002,5.0,8.945512820512821,5.625,10.0,1.0,0,7.284936897435898,F,0,2022,398.0,116.0,5.0
ALUNO-170,8.25,-2.0,0,0.0,0,7.38889,B,Não,5.0,Ametista,3,7.50002,7.5,8.959435626102293,6.041666666666667,13.0,1.0,1,7.523833791887125,F,0,2022,300.0,79.0,4.0
ALUNO-171,7.5,-1.0,1,0.0,0,9.0,B,Sim,5.0,Ametista,3,8.8,7.5,8.9,8.3,14.0,1.0,3,8.036,F,0,2021,387.0,31.0,8.0
ALUNO-171,7.633333333333333,-1.0,0,1.0,0,6.83333,B,Não,5.0,Ametista,3,7.91667,7.5,8.255555555555556,7.1875,15.0,1.0,4,7.304860777777779,F,0,2022,387.0,31.0,8.0
ALUNO-172,5.75,-1.0,0,0.0,0,6.94444,R,Não,5.0,Ágata,2,6.41668,5.0,8.32010582010582,5.625,11.0,1.0,1,6.407077164021164,F,0,2022,661.0,159.0,13.0
ALUNO-175,6.111111111111111,0.0,0,0.0,0,7.249995,B,Não,10.0,Ametista,3,8.33334,7.5,7.676334422657952,7.5,14.0,1.0,4,7.540822106753813,F,1,2022,293.0,24.0,4.0
ALUNO-176,4.3,-1.0,0,4.0,0,5.7,R,Não,5.0,Ágata,2,7.5,5.0,6.3,6.7,13.0,1.0,2,5.674,F,0,2021,816.0,125.0,10.0
ALUNO-176,2.888888888888889,-1.0,0,5.0,0,4.2916725,R,Não,5.0,Quartzo,1,6.66666,5.0,7.391025641025641,5.15625,14.0,1.0,3,5.096608405982907,F,0,2022,816.0,125.0,10.0
ALUNO-177,4.6,0.0,0,0.0,0,6.3,B,Não,10.0,Ametista,3,9.0,7.5,8.3,6.9,8.0,1.0,0,7.196,F,1,2021,65.0,16.0,2.0
ALUNO-177,8.783333333333333,0.0,0,1.0,0,7.33333,B,Não,10.0,Topázio,4,9.50002,7.5,8.964102564102564,5.625,8.0,1.0,0,8.27865517948718,F,1,2022,65.0,16.0,2.0
ALUNO-178,3.416666666666667,0.0,0,0.0,0,7.249995,P,Não,10.0,Ametista,3,8.500020000000001,7.5,9.547511312217194,5.625,8.0,1.0,0,7.205336595776773,F,1,2022,426.0,127.0,9.0
ALUNO-179,9.5,-1.0,0,0.0,0,7.111109999999999,R,Não,5.0,Ametista,3,6.83334,7.5,8.69949494949495,6.875,13.0,1.0,2,7.68295498989899,F,0,2022,238.0,38.0,2.0
ALUNO-180,3.5,-1.0,0,0.0,0,6.000005,R,Não,5.0,Ágata,2,9.000020000000001,6.25,7.916666666666666,5.3125,9.0,1.0,0,6.039586333333334,F,0,2022,721.0,178.0,11.0
ALUNO-181,8.083333333333332,-1.0,0,0.0,0,8.333335,B,Não,5.0,Ametista,3,9.000020000000001,7.5,9.105915870621754,6.5625,9.0,0.0,0,7.910768840791018,M,0,2022,166.0,45.0,5.0
ALUNO-182,6.0,0.0,0,0.0,0,7.41666,P,Não,10.0,Ametista,3,9.50002,6.875,6.518218623481781,4.6875,8.0,0.0,0,7.093227724696356,M,1,2022,459.0,134.0,6.0
ALUNO-185,5.4,0.0,0,0.0,0,7.8,R,Não,10.0,Ametista,3,8.0,7.5,10.0,7.2,8.0,0.0,0,7.906,M,1,2021,269.0,75.0,4.0
ALUNO-185,8.8,-1.0,0,1.0,0,7.41667,R,Não,5.0,Ametista,3,8.500020000000001,8.125,8.243546576879911,5.625,9.0,0.0,0,7.617045315375983,M,0,2022,269.0,75.0,4.0
ALUNO-191,6.5,-1.0,0,0.0,0,6.388893333333333,B,Não,5.0,Ágata,2,9.50002,5.0,8.722222222222221,4.375,11.0,1.0,1,6.709725111111111,F,0,2022,587.0,144.0,11.0
ALUNO-192,0.0,-1.0,0,2.0,0,7.444443333333333,B,Não,5.0,Quartzo,1,7.416679999999999,5.0,5.1,6.041666666666666,11.0,1.0,1,4.854723333333333,F,0,2020,581.0,95.0,7.0
ALUNO-192,5.0,-1.0,0,0.0,0,6.777773333333331,B,Não,5.0,Ágata,2,8.500020000000001,7.5,8.103174603174603,6.458333333333334,13.0,1.0,2,6.722024920634921,F,0,2022,581.0,95.0,7.0
ALUNO-193,7.0,0.0,1,4.0,0,9.333333333333332,R,Sim,10.0,Topázio,4,10.00002,5.0,9.8,8.125,13.0,1.0,3,8.539168666666667,F,1,2020,440.0,35.0,7.0
ALUNO-193,7.7,-1.0,1,5.0,0,9.6,R,Sim,5.0,Ametista,3,9.2,5.6,10.0,7.9,14.0,1.0,3,8.215,F,0,2021,440.0,35.0,7.0
ALUNO-193,5.566666666666666,-1.0,0,6.0,0,7.7499975,R,Não,5.0,Ametista,3,8.75001,5.625,9.038690476190476,7.65625,15.0,1.0,4,7.174196928571429,F,0,2022,440.0,35.0,7.0
ALUNO-195,4.833333333333333,-1.0,0,0.0,0,7.722223333333334,B,Não,5.0,Ágata,2,7.50002,7.5,8.046833064949007,6.25,13.0,1.0,2,6.745479946323136,F,0,2022,570.0,91.0,7.0
ALUNO-196,7.055555555555554,-2.0,0,0.0,0,6.95833,R,Não,5.0,Ametista,3,9.16668,5.625,8.535551619433198,7.65625,15.0,1.0,3,7.254680434997751,F,0,2022,411.0,50.0,8.0
ALUNO-197,8.666666666666666,0.0,0,1.0,0,8.5,B,Não,10.0,Topázio,4,8.33334,7.5,9.6,8.958333333333332,12.0,0.0,3,8.832500666666666,M,1,2020,53.0,5.0,2.0
ALUNO-197,6.0,0.0,0,2.0,1,8.6,B,Não,10.0,Ametista,3,8.3,7.5,7.2,8.1,13.0,0.0,3,7.751,M,1,2021,53.0,5.0,2.0
ALUNO-197,7.688888888888889,0.0,1,3.0,1,8.458337499999999,B,Sim,10.0,Topázio,4,10.00002,5.625,8.751352813852813,8.125,14.0,0.0,4,8.354717840548341,M,1,2022,53.0,5.0,2.0
ALUNO-200,5.666666666666667,1.0,0,4.0,0,8.5416725,B,Não,10.0,Ametista,3,7.91667,7.5,5.8,8.125,13.0,0.0,4,7.355834833333334,M,0,2020,530.0,45.0,10.0
ALUNO-200,3.3,0.0,0,5.0,0,3.5,B,Não,10.0,Quartzo,1,7.5,6.9,1.7,6.7,14.0,0.0,4,4.788,M,1,2021,530.0,45.0,10.0
ALUNO-200,5.611111111111112,-1.0,0,6.0,0,7.625,B,Não,5.0,Ágata,2,7.91667,7.5,7.10179526355997,7.65625,15.0,0.0,4,6.874873274934217,M,0,2022,530.0,45.0,10.0
ALUNO-201,8.0,-1.0,0,1.0,0,7.4166675,B,Não,5.0,Ametista,3,7.08333,7.5,9.4,7.96875,14.0,0.0,3,7.718541500000001,M,0,2020,653.0,40.0,2.0
ALUNO-201,6.4,-1.0,0,2.0,0,6.7,B,Não,5.0,Ágata,2,5.8,0.0,5.6,8.3,15.0,0.0,4,5.636,M,0,2021,653.0,40.0,2.0
ALUNO-201,4.033333333333333,-1.0,0,3.0,0,7.944443333333334,B,Não,5.0,Ágata,2,8.33334,7.5,6.047619047619048,7.5,16.0,0.0,5,6.438413142857143,M,0,2022,653.0,40.0,2.0
ALUNO-203,5.5,0.0,0,0.0,0,5.833336666666667,R,Não,10.0,Ametista,3,9.50002,6.875,9.0,6.25,11.0,0.0,2,7.329169333333334,M,1,2022,382.0,56.0,6.0
ALUNO-204,4.5,-1.0,0,0.0,0,7.555556666666667,B,Não,5.0,Ágata,2,8.000020000000001,7.5,7.444444444444445,6.25,11.0,1.0,1,6.575002222222222,F,0,2022,636.0,155.0,10.0
ALUNO-205,9.166666666666666,-1.0,0,0.0,0,7.583335,P,Não,5.0,Ametista,3,8.500020000000001,7.5,8.262108262108262,5.625,9.0,0.0,0,7.664923985754986,M,0,2022,250.0,68.0,3.0
ALUNO-207,5.3,-1.0,0,0.0,0,4.4,B,Não,5.0,Quartzo,1,8.3,6.9,3.9,7.5,14.0,1.0,3,5.504,F,0,2021,840.0,138.0,13.0
ALUNO-207,3.722222222222223,-2.0,0,1.0,0,5.9583275,B,Não,5.0,Quartzo,1,0.0,7.5,3.724695192086496,6.40625,15.0,1.0,3,4.571673982861744,F,0,2022,840.0,138.0,13.0
ALUNO-211,8.416666666666668,-1.0,0,0.0,0,8.055556666666666,R,Não,5.0,Ametista,3,9.000020000000001,7.5,8.935626102292769,6.25,11.0,0.0,1,7.856571887125221,M,0,2022,184.0,42.0,6.0
ALUNO-212,7.0,0.0,0,1.0,0,2.58334,R,Não,10.0,Ágata,2,7.416679999999999,4.375,10.0,2.5,8.0,0.0,0,6.345836,M,1,2020,670.0,173.0,10.0
