nome,ano,anos_pm,bolsista_encoded,cg,diff_fase,iaa,ian,ida,idade,ieg,inde,ipp,ips,ipv,na_fase,ponto_virada_encoded,sexo_encoded
ALUNO-463,2020,3.0,1,247.0,0.0,8.75001,10.0,8.0,12.0,9.7,8.291043,8.59375,5.0,7.583335,1,0,0.0
ALUNO-463,2021,4.0,1,247.0,1.0,9.6,10.0,7.0,13.0,8.3,8.292,8.8,7.5,8.2,0,0,0.0
ALUNO-463,2022,5.0,1,247.0,1.0,9.16668,10.0,6.0,14.0,9.23892773892774,7.674870047785548,7.1875,5.0,7.4583325,0,0,0.0
ALUNO-465,2021,0.0,0,186.0,-2.0,8.5,5.0,7.6,11.0,10.0,8.123,7.8,7.5,8.6,0,0,0.0
ALUNO-465,2022,1.0,0,186.0,-1.0,8.000020000000001,5.0,8.0,11.0,8.992200328407225,7.854693065681446,6.5625,7.5,8.750005,0,1,0.0
ALUNO-469,2020,4.0,1,311.0,0.0,8.75001,10.0,8.0,12.0,9.1,8.347085000000002,7.8125,6.875,7.91667,1,0,0.0
ALUNO-469,2021,5.0,1,311.0,1.0,6.3,10.0,6.4,13.0,6.7,6.759,7.3,7.5,5.2,0,0,0.0
ALUNO-469,2022,6.0,1,311.0,0.0,8.33334,10.0,5.355555555555555,14.0,8.23038073038073,7.500521257187258,8.125,5.625,7.875,1,0,0.0
ALUNO-470,2022,0.0,0,249.0,-1.0,8.500020000000001,5.0,7.5,11.0,9.251724137931037,7.664929827586207,5.9375,6.875,8.416665,0,1,1.0
ALUNO-471,2022,0.0,0,473.0,-1.0,9.000020000000001,5.0,6.75,11.0,8.826364329796824,7.044440865959365,5.625,7.5,6.08333,0,0,1.0
ALUNO-474,2020,1.0,0,613.0,-1.0,9.50002,5.0,9.5,10.0,8.3,8.033612666666667,7.291666666666667,7.5,7.72222,0,0,0.0
ALUNO-474,2021,2.0,0,613.0,0.0,9.0,10.0,4.6,11.0,7.5,7.215,7.1,7.5,7.2,1,0,0.0
ALUNO-474,2022,3.0,0,613.0,-1.0,9.000020000000001,5.0,3.666666666666667,12.0,8.694463431305536,6.636118019594441,6.25,7.5,6.94445,0,0,0.0
ALUNO-475,2022,0.0,0,851.0,-1.0,0.0,5.0,3.166666666666667,14.0,6.207341269841269,4.265426587301587,6.40625,5.0,3.75,0,0,1.0
ALUNO-477,2020,1.0,0,672.0,-1.0,9.000020000000001,5.0,2.75,12.0,5.9,5.791112666666667,7.5,5.0,7.055553333333332,0,0,1.0
ALUNO-477,2021,2.0,0,672.0,-1.0,0.0,5.0,4.3,13.0,5.8,5.185,7.3,7.5,5.9,0,0,1.0
ALUNO-477,2022,3.0,0,672.0,-2.0,10.00002,5.0,5.083333333333334,14.0,6.774410774410775,6.339605488215488,6.458333333333334,5.0,6.611106666666666,0,0,1.0
ALUNO-479,2022,0.0,0,821.0,-1.0,0.0,5.0,3.733333333333333,17.0,3.972415052977713,4.985248010595543,5.46875,8.75,7.611116666666667,0,0,0.0
ALUNO-480,2022,0.0,0,675.0,0.0,8.000020000000001,10.0,5.0,8.0,5.901515151515152,6.330304030303031,4.375,8.125,5.499995,1,0,1.0
ALUNO-481,2022,0.0,0,307.0,-2.0,9.000020000000001,5.0,7.833333333333334,11.0,8.865384615384615,7.50432758974359,5.3125,7.5,7.41666,0,0,1.0
ALUNO-482,2020,4.0,0,38.0,-1.0,10.00002,5.0,8.0,12.0,9.6,8.342224,9.166666666666666,7.5,8.277776666666668,0,0,1.0
ALUNO-482,2021,5.0,1,38.0,-1.0,10.0,5.0,9.1,13.0,10.0,9.021,9.8,7.5,9.8,0,1,1.0
ALUNO-482,2022,6.0,1,38.0,-1.0,10.00002,5.0,7.666666666666667,14.0,10.0,8.467711333333334,8.59375,7.5,9.125005000000002,0,1,1.0
ALUNO-483,2020,2.0,1,19.0,0.0,9.50002,10.0,8.0,11.0,9.6,8.374169333333333,7.708333333333334,5.0,8.16667,1,0,1.0
ALUNO-483,2021,3.0,1,19.0,-1.0,9.5,5.0,8.1,12.0,8.3,7.644,7.9,5.0,8.1,0,0,1.0
ALUNO-483,2022,4.0,1,19.0,0.0,9.58335,10.0,8.166666666666666,13.0,9.666666666666666,8.672919666666665,8.4375,5.625,8.70834,1,1,1.0
ALUNO-486,2020,1.0,0,843.0,-1.0,9.000020000000001,5.0,0.5,12.0,9.0,5.862502000000001,5.625,5.0,7.5,0,0,0.0
ALUNO-486,2021,2.0,0,843.0,-1.0,0.0,5.0,6.0,13.0,6.3,5.511,6.7,7.5,5.7,0,0,0.0
ALUNO-486,2022,3.0,0,843.0,-1.0,0.0,5.0,6.0,14.0,4.775329529805234,4.498817405961047,5.3125,5.625,3.7500075,0,0,0.0
ALUNO-489,2022,0.0,0,319.0,-1.0,8.000020000000001,5.0,7.75,11.0,9.166666666666666,7.483335333333333,5.833333333333334,7.5,7.333333333333333,0,0,1.0
ALUNO-490,2020,4.0,1,542.0,-1.0,9.58335,5.0,8.666666666666666,14.0,8.5,8.003127333333333,7.65625,6.875,8.29167,0,0,0.0
ALUNO-490,2021,5.0,1,542.0,-2.0,8.8,5.0,6.5,15.0,7.8,7.044,7.3,6.9,7.0,0,0,0.0
ALUNO-490,2022,6.0,1,542.0,-3.0,7.91667,2.5,6.722222222222222,16.0,8.243464052287582,6.846262254901961,7.65625,5.625,7.416665,0,0,0.0
ALUNO-491,2020,1.0,0,437.0,-1.0,8.500020000000001,5.0,10.0,10.0,2.3,6.662084,7.1875,7.5,6.91666,0,0,1.0
ALUNO-491,2022,0.0,0,437.0,-1.0,9.50002,5.0,5.5,12.0,9.444444444444445,7.180556888888889,6.25,7.5,6.833329999999998,0,0,1.0
ALUNO-493,2022,0.0,0,665.0,-1.0,6.91668,5.0,5.75,11.0,8.672013366750209,6.376068673350042,5.0,7.5,5.24999,0,0,1.0
ALUNO-496,2020,2.0,1,183.0,1.0,10.00002,10.0,7.666666666666667,11.0,9.5,8.688544833333335,7.96875,7.5,8.5416725,0,0,1.0
ALUNO-496,2021,3.0,1,183.0,1.0,9.6,10.0,7.5,12.0,6.7,7.895,8.3,7.5,7.7,0,0,1.0
ALUNO-496,2022,4.0,1,183.0,2.0,9.58335,10.0,6.155555555555555,13.0,8.87797619047619,7.860874682539682,6.458333333333334,7.5,7.5,0,0,1.0
ALUNO-497,2021,0.0,0,474.0,-1.0,9.0,5.0,6.6,13.0,8.3,7.599,8.1,7.5,8.2,0,0,1.0
ALUNO-497,2022,1.0,0,474.0,0.0,8.75001,10.0,6.777777777777779,13.0,5.602272727272728,7.039899101010102,7.5,7.5,5.944440000000002,1,0,1.0
ALUNO-498,2021,0.0,0,765.0,0.0,9.6,10.0,3.8,13.0,3.9,5.735,7.3,5.0,5.1,1,0,0.0
ALUNO-498,2022,1.0,0,765.0,0.0,9.58335,10.0,2.555555555555556,13.0,4.255681818181818,5.670581974747474,6.25,7.5,4.8749975,1,0,0.0
ALUNO-499,2020,3.0,1,176.0,-1.0,9.50002,5.0,9.0,11.0,8.7,8.308752,7.1875,10.0,8.0,0,0,1.0
ALUNO-499,2021,4.0,1,176.0,-1.0,9.0,5.0,7.1,12.0,7.1,7.497,7.5,7.5,8.8,0,0,1.0
ALUNO-499,2022,5.0,1,176.0,-1.0,9.50002,5.0,7.5,13.0,8.977072310405644,7.882917128747796,6.25,8.125,8.500003333333334,0,1,1.0
ALUNO-501,2022,0.0,0,379.0,-2.0,8.000020000000001,5.0,7.083333333333334,13.0,9.269841269841269,7.335914920634921,6.041666666666667,7.5,7.055556666666667,0,0,1.0
ALUNO-502,2020,2.0,0,376.0,1.0,8.75001,10.0,6.666666666666667,13.0,8.5,8.179167666666668,8.541666666666666,7.5,8.333333333333334,0,0,0.0
ALUNO-502,2021,3.0,0,376.0,0.0,10.0,10.0,3.9,14.0,4.7,6.853,8.8,7.5,7.5,1,0,0.0
ALUNO-502,2022,4.0,0,376.0,-1.0,10.00002,5.0,4.411111111111111,15.0,8.33137408568443,7.356831539359108,8.125,9.375,7.7916625,0,0,0.0
ALUNO-503,2020,0.0,0,196.0,0.0,9.000020000000001,10.0,5.75,8.0,10.0,7.233337000000001,2.5,7.5,5.916675,1,0,0.0
ALUNO-503,2021,1.0,0,196.0,-1.0,9.5,5.0,6.9,9.0,10.0,8.008,7.5,7.5,8.4,0,0,0.0
ALUNO-503,2022,2.0,0,196.0,-1.0,8.500020000000001,5.0,8.166666666666666,10.0,10.0,7.826390666666667,6.041666666666667,7.5,7.444443333333333,0,0,0.0
ALUNO-504,2022,0.0,0,579.0,-2.0,9.16668,5.0,7.0,17.0,7.041396103896105,6.724948054112554,4.583333333333333,7.5,6.4583375,0,0,1.0
ALUNO-505,2022,0.0,0,172.0,0.0,9.16668,10.0,5.333333333333333,14.0,7.93767507002801,7.893786180672269,7.8125,10.0,7.7083325,1,0,0.0
ALUNO-507,2020,4.0,0,573.0,0.0,9.58335,10.0,7.666666666666667,13.0,8.8,8.008612333333332,8.125,5.0,7.222219999999999,1,0,1.0
ALUNO-507,2021,5.0,0,573.0,0.0,9.6,10.0,2.8,14.0,3.9,5.58,7.2,5.0,5.3,1,0,1.0
ALUNO-507,2022,6.0,0,573.0,-1.0,9.58335,5.0,5.577777777777778,15.0,7.961309523809524,6.738025960317461,7.34375,5.625,6.3749925,0,0,1.0
ALUNO-508,2022,0.0,0,212.0,-1.0,8.500020000000001,5.0,7.916666666666666,9.0,9.70961887477314,7.771092108287961,5.625,7.5,7.916665,0,0,0.0
ALUNO-510,2022,0.0,0,275.0,-1.0,8.916680000000001,5.0,7.5,9.0,8.993265993265993,7.592405198653199,5.3125,6.875,8.41667,0,1,1.0
ALUNO-513,2020,0.0,0,81.0,0.0,7.416679999999999,10.0,10.0,9.0,9.4,8.734168,8.125,7.5,7.75,1,0,1.0
ALUNO-513,2021,1.0,0,81.0,-1.0,8.5,5.0,6.1,10.0,7.5,7.285,7.7,7.5,8.4,0,0,1.0
ALUNO-513,2022,2.0,0,81.0,-1.0,10.00002,5.0,8.5,11.0,9.2330779054917,8.219535581098341,6.5625,7.5,8.83334,0,1,1.0
ALUNO-514,2022,0.0,0,716.0,-1.0,7.91667,5.0,4.75,16.0,6.915584415584416,6.058117716450217,4.583333333333333,7.5,6.1250025,0,0,0.0
ALUNO-516,2022,0.0,0,444.0,-1.0,9.50002,5.0,6.916666666666666,9.0,7.13412070481214,7.139326474295761,5.625,7.5,7.833335,0,0,0.0
ALUNO-519,2022,0.0,0,58.0,0.0,8.500020000000001,10.0,8.9,8.0,8.663153271848923,8.325132654369785,5.625,7.5,8.25,1,0,0.0
ALUNO-520,2020,2.0,0,59.0,0.0,7.416679999999999,10.0,6.0,10.0,9.6,8.17278,8.75,6.25,9.05556,1,1,0.0
ALUNO-520,2021,3.0,1,59.0,1.0,7.9,10.0,7.2,11.0,9.7,8.414,9.0,5.6,8.9,0,0,0.0
ALUNO-520,2022,4.0,1,59.0,1.0,7.5,10.0,7.744444444444444,12.0,10.0,8.31659788888889,7.34375,6.25,8.29167,0,0,0.0
ALUNO-521,2020,2.0,0,506.0,-1.0,8.500020000000001,5.0,10.0,10.0,8.5,8.647224666666666,8.75,10.0,8.611113333333334,0,0,1.0
ALUNO-521,2021,3.0,0,506.0,0.0,9.5,10.0,5.3,11.0,4.6,7.254,8.5,7.5,8.7,1,0,1.0
ALUNO-521,2022,4.0,0,506.0,-1.0,8.500020000000001,5.0,6.666666666666666,12.0,7.375612892854272,6.950124578570855,6.666666666666666,6.25,7.5,0,0,1.0
ALUNO-522,2020,2.0,0,742.0,-1.0,8.500020000000001,5.0,6.5,11.0,9.3,7.495419,7.1875,7.5,7.583335,0,0,0.0
ALUNO-522,2021,3.0,0,742.0,-1.0,8.5,5.0,3.8,12.0,4.2,5.868,7.5,7.5,7.1,0,0,0.0
ALUNO-522,2022,4.0,0,742.0,-1.0,8.500020000000001,5.0,4.466666666666667,13.0,4.280096793708409,5.857687358741682,5.416666666666667,7.5,7.333330000000001,0,0,0.0
ALUNO-524,2020,0.0,0,70.0,-1.0,9.000020000000001,5.0,9.5,9.0,10.0,8.362502000000001,8.125,7.5,7.5,0,0,0.0
ALUNO-524,2021,1.0,0,70.0,-1.0,9.5,5.0,8.4,10.0,9.2,8.494,8.8,7.5,9.6,0,1,0.0
ALUNO-524,2022,2.0,0,70.0,-1.0,9.50002,5.0,8.166666666666668,11.0,9.86111111111111,8.261113555555557,6.666666666666666,7.5,8.944446666666666,0,1,0.0
ALUNO-525,2022,0.0,0,125.0,-1.0,8.75001,5.0,7.75,18.0,10.0,8.0677095,7.34375,7.5,8.291667499999999,0,0,0.0
ALUNO-527,2020,3.0,1,550.0,-1.0,9.16668,5.0,6.666666666666667,16.0,8.5,7.903127833333334,8.90625,6.875,9.375007500000002,0,1,1.0
ALUNO-527,2021,4.0,1,550.0,-1.0,9.2,5.0,7.1,17.0,7.2,7.62,8.6,7.5,8.7,0,0,1.0
ALUNO-527,2022,5.0,1,550.0,-1.0,0.0,5.0,7.633333333333333,18.0,8.400490196078431,6.818223705882353,8.28125,7.5,7.666670000000002,0,0,1.0
ALUNO-528,2022,0.0,0,736.0,-1.0,8.33334,5.0,5.0,14.0,5.340909090909091,5.918180818181819,6.25,7.5,5.708325,0,0,1.0
ALUNO-529,2021,0.0,0,214.0,-1.0,8.0,5.0,8.0,11.0,9.6,8.09,8.1,7.5,8.6,0,0,0.0
ALUNO-529,2022,1.0,0,214.0,-2.0,9.50002,5.0,9.5,13.0,7.601410934744268,7.756396186948853,6.25,7.5,7.55556,0,0,0.0
ALUNO-532,2022,0.0,0,671.0,-2.0,9.000020000000001,5.0,4.583333333333334,11.0,6.960784313725491,6.342157529411765,5.0,7.5,6.91666,0,0,1.0
ALUNO-536,2021,0.0,0,609.0,-1.0,8.0,5.0,3.1,11.0,1.7,4.586,6.7,7.5,4.6,0,0,0.0
ALUNO-536,2022,1.0,0,609.0,-1.0,6.91668,5.0,4.333333333333333,13.0,9.64673913043478,6.64462715942029,5.625,7.5,6.722223333333333,0,0,0.0
ALUNO-537,2021,0.0,0,710.0,-1.0,6.3,5.0,3.4,9.0,4.2,4.808,5.0,7.5,4.6,0,0,0.0
ALUNO-537,2022,1.0,0,710.0,-2.0,7.50002,5.0,5.05,11.0,7.361759518622263,6.099018903724453,5.0,5.0,6.833325,0,0,0.0
ALUNO-539,2022,0.0,0,552.0,-1.0,10.00002,5.0,6.5,9.0,7.895719691385326,6.810393938277065,4.6875,5.625,6.99999,0,0,0.0
ALUNO-541,2020,1.0,0,582.0,0.0,9.16668,10.0,9.666666666666666,13.0,9.9,9.098057333333331,7.916666666666667,6.875,8.944446666666666,1,1,1.0
ALUNO-541,2021,2.0,1,582.0,0.0,9.2,10.0,6.8,14.0,6.9,7.835,8.1,7.5,8.0,1,0,1.0
ALUNO-541,2022,3.0,1,582.0,0.0,8.33334,10.0,4.777777777777778,15.0,7.945767195767196,6.719708994708995,5.625,5.625,6.08333,1,0,1.0
ALUNO-543,2022,0.0,0,104.0,0.0,9.50002,10.0,8.066666666666666,8.0,8.54852876592007,8.135541086517346,5.625,7.5,7.75,1,0,1.0
ALUNO-544,2020,1.0,0,640.0,-1.0,9.50002,5.0,5.5,12.0,7.6,6.706112,7.5,3.75,7.555549999999998,0,0,0.0
ALUNO-544,2021,2.0,0,640.0,-1.0,9.0,5.0,6.7,13.0,7.9,7.292,8.1,6.3,7.7,0,0,0.0
ALUNO-544,2022,3.0,0,640.0,-1.0,8.33334,5.0,5.833333333333333,14.0,6.916872529644269,6.527470839262188,7.34375,6.875,6.111103333333335,0,0,0.0
ALUNO-546,2020,2.0,0,836.0,-3.0,8.33335,2.5,4.666666666666667,18.0,5.4,4.928614333333334,5.416666666666667,3.125,4.888896666666667,0,0,0.0
ALUNO-546,2021,3.0,0,836.0,-2.0,10.0,5.0,4.0,19.0,7.2,5.728,4.6,2.5,6.3,0,0,0.0
ALUNO-546,2022,4.0,0,836.0,-1.0,7.08334,5.0,1.588888888888889,20.0,4.63109243697479,4.786009931839403,4.53125,6.25,6.277773333333335,0,0,0.0
ALUNO-548,2021,0.0,0,60.0,0.0,9.5,10.0,5.3,8.0,10.0,8.431,7.8,7.5,9.5,1,1,1.0
ALUNO-548,2022,1.0,0,60.0,0.0,9.50002,10.0,7.5,9.0,9.135432283858073,8.306255790104949,6.458333333333334,7.5,8.166670000000002,1,0,1.0
ALUNO-551,2022,0.0,0,21.0,0.0,8.500020000000001,10.0,9.183333333333334,8.0,9.20314253647587,8.650214173961842,5.9375,8.125,8.583335,1,1,1.0
ALUNO-553,2022,0.0,0,458.0,-1.0,8.000020000000001,5.0,5.25,11.0,10.0,7.094446,5.833333333333334,7.5,7.055553333333332,0,0,0.0
ALUNO-554,2022,0.0,0,187.0,-1.0,9.000020000000001,5.0,8.75,13.0,8.717948717948719,7.844981076923077,6.458333333333334,7.5,7.777780000000001,0,0,0.0
ALUNO-556,2022,0.0,0,493.0,-2.0,7.08334,5.0,6.0,15.0,8.667027417027416,6.982364483405484,7.65625,5.0,7.875,0,0,1.0
ALUNO-557,2020,2.0,0,761.0,-1.0,9.50002,5.0,7.5,12.0,8.5,7.702085,8.4375,6.25,7.916665,0,0,0.0
ALUNO-557,2021,3.0,0,761.0,-1.0,9.0,5.0,5.9,13.0,8.3,7.543,8.1,6.9,8.9,0,0,0.0
ALUNO-557,2022,4.0,0,761.0,-1.0,9.16668,5.0,3.0,14.0,5.291071428571428,5.679047285714286,6.875,7.5,5.833325,0,0,0.0
ALUNO-558,2022,0.0,0,794.0,-2.0,7.08334,5.0,3.0,15.0,5.811844405594407,5.423826381118881,7.03125,6.25,5.6249925,0,0,1.0
ALUNO-560,2020,1.0,0,806.0,-1.0,8.91668,5.0,7.5,10.0,5.3,6.8558346666666665,6.875,7.5,7.333333333333333,0,0,0.0
ALUNO-560,2021,2.0,0,806.0,0.0,9.5,10.0,3.2,11.0,4.6,6.489,8.1,7.5,7.1,1,0,0.0
ALUNO-560,2022,3.0,0,806.0,-1.0,9.000020000000001,5.0,2.966666666666667,12.0,3.7,5.261113333333334,5.833333333333334,5.0,7.222223333333333,0,0,0.0
ALUNO-561,2020,1.0,0,730.0,0.0,7.5,10.0,1.1666666666666667,13.0,5.5,6.012498666666668,8.125,7.5,6.833326666666666,1,0,1.0
ALUNO-561,2021,2.0,0,730.0,-2.0,7.9,5.0,4.0,14.0,1.1,4.74,6.9,7.5,4.9,0,0,1.0
ALUNO-561,2022,3.0,0,730.0,-3.0,7.5,2.5,6.0,15.0,5.788982259570494,5.986962451914099,7.5,5.625,6.58333,0,0,1.0
ALUNO-562,2020,1.0,0,157.0,1.0,8.000020000000001,10.0,6.25,9.0,9.7,8.356669333333334,9.166666666666666,7.5,8.500003333333334,0,0,0.0
ALUNO-562,2021,2.0,1,157.0,0.0,7.5,10.0,9.2,10.0,7.9,8.418,8.8,7.5,8.1,1,0,0.0
ALUNO-562,2022,3.0,1,157.0,1.0,7.91667,10.0,8.144444444444444,11.0,8.282051282051283,7.945715145299146,7.1875,7.5,6.999995,0,0,0.0
ALUNO-563,2021,0.0,0,477.0,-1.0,9.5,5.0,7.1,9.0,10.0,8.371,8.1,7.5,9.7,0,1,1.0
ALUNO-563,2022,1.0,0,477.0,-1.0,8.500020000000001,5.0,5.833333333333333,11.0,9.047619047619047,7.038692476190477,5.625,7.5,7.0,0,0,1.0
ALUNO-565,2021,0.0,0,273.0,0.0,10.0,10.0,5.8,9.0,8.8,8.385,8.1,7.5,9.6,1,1,1.0
ALUNO-565,2022,1.0,0,273.0,-1.0,9.000020000000001,5.0,7.916666666666666,11.0,9.217813051146384,7.593564610229277,5.833333333333334,7.5,7.166666666666666,0,0,1.0
ALUNO-566,2021,0.0,0,270.0,0.0,8.8,10.0,7.9,15.0,7.8,8.133,8.4,7.5,7.6,1,0,0.0
ALUNO-566,2022,1.0,0,270.0,0.0,8.75001,10.0,7.533333333333334,16.0,6.441511387163561,7.605386610766046,7.1875,7.5,7.333333333333333,1,0,0.0
ALUNO-569,2020,0.0,0,75.0,0.0,9.50002,10.0,10.0,8.0,10.0,9.233336,7.5,7.5,8.91667,1,1,0.0
ALUNO-569,2021,1.0,0,75.0,0.0,10.0,10.0,7.0,9.0,10.0,8.644,7.5,7.5,8.7,1,0,0.0
ALUNO-569,2022,2.0,0,75.0,-1.0,9.000020000000001,5.0,9.5,10.0,10.0,8.231946666666667,6.041666666666667,7.5,7.88889,0,0,0.0
ALUNO-573,2022,0.0,0,306.0,-2.0,9.50002,5.0,6.5,11.0,8.723227752639517,7.507147550527904,5.625,7.5,8.5,0,1,1.0
ALUNO-574,2020,1.0,0,113.0,-1.0,9.58335,5.0,7.666666666666667,16.0,8.4,7.638334333333334,8.125,6.875,7.33333,0,0,0.0
ALUNO-574,2021,2.0,0,113.0,-1.0,8.8,5.0,5.7,17.0,8.6,7.336,8.0,7.5,7.8,0,0,0.0
ALUNO-574,2022,3.0,0,113.0,-1.0,8.75001,5.0,6.722222222222221,18.0,9.477941176470589,8.108784346405228,8.4375,7.5,9.500003333333332,0,1,0.0
ALUNO-575,2022,0.0,0,480.0,-1.0,9.50002,5.0,6.166666666666666,9.0,7.98076923076923,7.02532017948718,5.625,7.5,7.166655,0,0,1.0
ALUNO-576,2022,0.0,0,492.0,0.0,10.00002,10.0,4.433333333333334,8.0,7.5,6.984583666666667,5.3125,7.5,6.583325,1,0,1.0
ALUNO-578,2021,0.0,0,338.0,0.0,8.5,10.0,5.2,8.0,6.7,7.49,7.2,7.5,9.0,1,1,1.0
ALUNO-578,2022,1.0,0,338.0,-1.0,8.500020000000001,5.0,6.583333333333334,9.0,8.98848428260193,7.441449523187053,5.9375,7.5,8.16667,0,0,1.0
ALUNO-579,2020,3.0,0,291.0,0.0,9.000020000000001,10.0,6.5,10.0,8.5,7.841669,5.0,6.25,9.083335,1,1,1.0
ALUNO-579,2021,4.0,0,291.0,0.0,8.5,10.0,5.4,11.0,6.3,7.332,7.5,7.5,8.2,1,0,1.0
ALUNO-579,2022,5.0,0,291.0,-1.0,9.000020000000001,5.0,8.083333333333332,12.0,8.354978354978355,7.558498337662337,6.458333333333334,6.25,8.000003333333334,0,0,1.0
ALUNO-580,2022,0.0,0,278.0,-1.0,10.00002,5.0,6.5,11.0,9.523809523809524,7.590874571428571,6.25,7.5,7.555553333333333,0,0,1.0
ALUNO-582,2022,0.0,0,405.0,-1.0,9.50002,5.0,6.25,11.0,8.842592592592592,7.276853518518519,6.25,7.5,7.166665,0,0,0.0
ALUNO-583,2020,1.0,0,791.0,0.0,7.08334,10.0,7.666666666666667,14.0,6.2,7.424375833333333,7.96875,6.875,7.2916675,1,0,1.0
ALUNO-583,2021,2.0,0,791.0,-1.0,6.7,5.0,5.8,15.0,5.6,6.535,7.7,7.5,7.9,0,0,1.0
ALUNO-583,2022,3.0,0,791.0,-1.0,6.25,5.0,4.333333333333333,16.0,6.513723544973545,5.486078375661376,4.375,5.625,5.958335,0,0,1.0
ALUNO-585,2020,2.0,0,790.0,-4.0,9.000020000000001,2.5,6.0,15.0,8.0,6.519446,5.208333333333333,4.375,8.055553333333332,0,0,1.0
ALUNO-585,2021,3.0,0,790.0,-3.0,0.0,2.5,0.4,16.0,1.3,2.735,6.6,4.4,5.3,0,0,1.0
ALUNO-585,2022,4.0,0,790.0,-4.0,10.00002,2.5,4.583333333333334,17.0,5.396249243799152,5.518140515426498,4.166666666666667,5.0,6.777776666666666,0,0,1.0
ALUNO-586,2020,0.0,0,334.0,-1.0,8.500020000000001,5.0,10.0,10.0,8.1,7.982502,7.291666666666667,7.5,7.666666666666666,0,0,1.0
ALUNO-586,2021,1.0,0,334.0,-1.0,8.5,5.0,7.1,11.0,9.6,8.019,8.1,7.5,8.9,0,0,1.0
ALUNO-586,2022,2.0,0,334.0,-1.0,9.50002,5.0,6.333333333333334,12.0,9.314954051796157,7.454659477025898,6.25,7.5,7.5,0,0,1.0
ALUNO-587,2022,0.0,0,655.0,-1.0,7.41668,5.0,5.75,9.0,7.915343915343915,6.433069783068783,5.625,5.625,6.666665,0,0,0.0
ALUNO-588,2020,1.0,0,390.0,0.0,10.00002,10.0,7.5,8.0,10.0,8.664586,7.8125,7.5,8.16667,1,0,1.0
ALUNO-588,2021,2.0,0,390.0,0.0,10.0,10.0,7.8,9.0,9.6,8.881,8.8,7.5,8.9,1,0,1.0
ALUNO-588,2022,3.0,0,390.0,-1.0,8.500020000000001,5.0,7.0,10.0,9.48611111111111,7.303474222222222,5.9375,5.625,7.5,0,0,1.0
ALUNO-590,2022,0.0,0,225.0,0.0,9.000020000000001,10.0,8.35,8.0,7.674242424242425,7.736100484848485,4.6875,8.125,6.75,1,0,1.0
ALUNO-591,2022,0.0,0,98.0,0.0,8.000020000000001,10.0,7.75,9.0,9.62962962962963,8.150927925925927,6.25,7.5,7.5,1,0,0.0
ALUNO-592,2022,0.0,0,859.0,-4.0,7.91667,2.5,1.111111111111111,17.0,3.359047202797203,3.700281162781663,4.0625,5.0,4.2916625,0,0,1.0
ALUNO-593,2022,0.0,0,685.0,-2.0,8.33334,5.0,4.833333333333333,17.0,6.637362637362637,6.307682694139194,6.71875,7.5,6.2916725,0,0,1.0
ALUNO-594,2020,0.0,0,108.0,-1.0,9.000020000000001,5.0,9.0,11.0,8.8,7.965557333333334,7.291666666666667,6.875,7.944443333333333,0,0,0.0
ALUNO-594,2021,1.0,0,108.0,-2.0,9.5,5.0,4.8,12.0,9.2,7.476,7.9,7.5,8.4,0,0,0.0
ALUNO-594,2022,2.0,0,108.0,-2.0,9.000020000000001,5.0,9.166666666666666,13.0,9.217813051146384,8.12134394356261,5.833333333333334,7.5,8.555563333333334,0,1,0.0
ALUNO-595,2021,0.0,0,231.0,0.0,9.5,10.0,6.9,8.0,10.0,8.806,7.8,7.5,9.8,1,1,0.0
ALUNO-595,2022,1.0,0,231.0,1.0,9.000020000000001,10.0,5.666666666666666,8.0,9.66988727858293,7.71314478904992,5.625,7.5,7.166659999999999,0,0,0.0
ALUNO-600,2022,0.0,0,572.0,-2.0,9.000020000000001,5.0,7.15,11.0,8.597883597883596,6.741243719576721,3.75,5.0,6.583325,0,0,1.0
ALUNO-602,2020,1.0,0,822.0,-2.0,3.4999800000000003,5.0,8.0,11.0,9.4,6.19875,7.8125,4.375,3.25001,0,0,1.0
ALUNO-602,2021,2.0,0,822.0,-2.0,0.0,5.0,2.3,12.0,4.6,4.94,8.4,7.5,7.3,0,0,1.0
ALUNO-602,2022,3.0,0,822.0,-2.0,9.50002,5.0,2.25,13.0,3.838441890166029,4.971855378033206,4.375,5.0,6.833325,0,0,1.0
ALUNO-603,2020,2.0,0,779.0,-2.0,6.33335,5.0,3.0,13.0,8.1,6.068611666666667,6.041666666666667,5.0,8.05555,0,0,0.0
ALUNO-603,2021,3.0,0,779.0,-2.0,0.0,5.0,3.3,14.0,9.2,5.787,8.1,3.1,8.3,0,0,0.0
ALUNO-603,2022,4.0,0,779.0,-2.0,9.50002,5.0,2.333333333333333,15.0,8.61111111111111,5.561111555555557,3.333333333333333,5.0,5.444436666666668,0,0,0.0
ALUNO-607,2022,0.0,0,679.0,-1.0,9.16668,5.0,5.0,15.0,6.52991452991453,6.322651405982906,6.25,7.5,6.1250025,0,0,0.0
ALUNO-608,2020,3.0,0,634.0,0.0,7.91667,10.0,7.0,14.0,6.3,7.580834333333334,8.749999999999998,6.875,7.833336666666668,1,0,0.0
ALUNO-608,2021,4.0,0,634.0,-1.0,7.1,5.0,8.5,15.0,7.2,7.31,7.7,5.0,8.5,0,0,0.0
ALUNO-608,2022,5.0,0,634.0,-1.0,7.08333,5.0,7.466666666666666,16.0,7.560897435897437,6.576346820512821,5.0,5.625,6.500005,0,0,0.0
