nome,idade,anos_pm,inde,pedra,iaa,ieg,ips,ida,ipp,ipv,ian,sexo,corraca,fase,bolsista_encoded,ponto_virada_encoded,pedra_encoded,destaque_ieg_resultado,destaque_ida_resultado,destaque_ipv_resultado,destaque_ieg_resultado_encoded,destaque_ida_resultado_encoded,destaque_ipv_resultado_encoded
ALUNO-1,11.0,2,7.883752,Ametista,8.500020000000001,8.7,7.5,7,5.9375,7.75,10,F,R,2,0,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-3,12.0,2,7.856389666666666,Ametista,7.91667,8.9,7.5,5.5,8.125,8.111113333333334,10,F,B,3,0,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-4,10.0,2,5.076252,Quartzo,8.000020000000001,4.1,6.875,0,7.1875,7.75,5,M,R,1,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-5,10.0,1,8.077085,Ametista,7.50002,8,7.5,7.5,8.4375,8.166665,10,M,R,2,0,0,3,Positivo,Positivo,Positivo,1,1,1
ALUNO-8,14.0,3,8.381390666666666,Ametista,8.33334,9.9,4.375,7.333333333333333,8.749999999999998,8.94445,10,F,R,4,1,1,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-10,13.0,1,5.1618745,Quartzo,5.83333,5.2,3.75,0,7.96875,6.8333325,10,F,B,3,0,0,1,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-11,8.0,0,9.712504000000001,Topázio,9.000020000000001,10,8.125,10,10,10.00001,10,M,R,0,0,1,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-12,14.0,3,5.838887333333334,Quartzo,6.25,6,5.625,6.666666666666667,5.624999999999999,5.277770000000001,5,M,B,3,1,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-14,11.0,2,6.434585,Ágata,8.000020000000001,7.6,6.875,0,8.4375,7.916665,10,F,B,2,0,0,2,Positivo,Negativo,Positivo,1,-1,1
ALUNO-15,12.0,1,5.162502,Quartzo,8.500020000000001,4,7.5,0,8.125,7.25,5,F,B,2,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-17,13.0,2,7.766252,Ametista,9.500020000000001,6.8,7.5,10,6.5625,7.75,5,M,B,1,0,0,3,Negativo,Positivo,Negativo,-1,1,-1
ALUNO-18,14.0,3,7.2055576666666665,Ágata,9.58335,7,7.5,6.5,7.083333333333334,7.944446666666665,5,M,B,3,0,0,2,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-28,13.0,2,9.354725666666667,Topázio,9.58335,9.6,6.875,9,10,9.944453333333334,10,F,R,3,1,1,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-30,7.0,0,7.125001,Ágata,7.9166799999999995,10,7.5,4.75,2.5,6.916665,10,F,B,0,0,0,2,Positivo,Negativo,Positivo,1,-1,1
ALUNO-33,13.0,0,7.013888333333334,Ágata,6.66667,4.5,7.5,8.666666666666666,7.083333333333334,6.277773333333332,10,M,P,3,0,0,2,Negativo,Positivo,Positivo,-1,1,1
ALUNO-34,12.0,2,7.698890666666667,Ametista,8.500020000000001,9.3,6.875,7,8.125,7.944443333333334,5,F,R,2,0,0,3,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-35,18.0,3,6.64396,Ágata,8.75001,6.1,6.25,5,7.65625,8.29167,5,F,B,7,0,0,2,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-36,14.0,1,8.307780333333334,Ametista,9.58335,9.9,7.5,8,8.749999999999998,8.222226666666668,5,F,R,3,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-37,10.0,2,6.6788913333333335,Ágata,10.000020000000001,7.7,4.375,2.5,6.458333333333333,7.77778,10,M,R,2,0,0,2,Positivo,Negativo,Positivo,1,-1,1
ALUNO-39,13.0,3,8.131388333333334,Ametista,6.24999,9.4,7.5,8.333333333333334,8.541666666666666,6.777780000000001,10,F,P,3,0,0,3,Positivo,Positivo,Positivo,1,1,1
ALUNO-41,11.0,0,7.460002,Ametista,8.000020000000001,8.3,7.5,7.25,7.5,7.75,5,M,R,1,0,0,3,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-43,13.0,2,7.8052090000000005,Ametista,7.5,7.5,7.5,7,7.96875,8.04167,10,F,R,4,0,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-44,9.0,0,6.218335,Ágata,9.000020000000001,6.8,7.5,0,6.25,7.916665,10,M,R,1,0,0,2,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-45,11.0,1,6.631252,Ágata,8.500020000000001,1,7.5,10,7.8125,7.75,5,M,B,1,0,0,2,Negativo,Positivo,Negativo,-1,1,-1
ALUNO-46,8.0,0,6.966669,Ágata,9.500020000000001,10,7.5,0,7.5,7.583335,10,F,R,0,0,0,2,Positivo,Negativo,Positivo,1,-1,1
ALUNO-51,8.0,1,8.955835,Topázio,9.500020000000001,9.8,7.5,10,8.125,7.416665,10,M,R,0,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-52,10.0,2,8.181112666666667,Ametista,10.000020000000001,8.6,6.25,7,7.916666666666668,8.22222,10,M,R,2,0,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-53,15.0,4,8.696667999999999,Topázio,9.16668,10,7.5,8.2,0,0,10,F,B,5,1,1,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-55,17.0,3,6.878125166666666,Ágata,0,9,7.5,6.333333333333333,8.28125,8.666667499999999,5,F,B,6,1,1,2,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-57,16.0,2,7.311667166666667,Ametista,8.33334,7.1,6.25,5.833333333333333,7.5,7.5833325,10,M,B,6,1,0,3,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-59,13.0,0,6.563055666666668,Ágata,8.75001,3.6,7.5,6,7.291666666666667,6.444439999999998,10,M,R,3,0,0,2,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-60,17.0,4,7.679582333333333,Ametista,7.5,9.7,6.875,6.666666666666667,8.4375,8.124995,5,M,R,5,1,0,3,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-61,10.0,0,5.604168666666667,Quartzo,9.000020000000001,6.5,7.5,0,6.875,7.333333333333333,5,F,P,1,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-62,12.0,0,6.330001333333334,Ágata,7.9166799999999995,6.9,7.5,3.5,7.083333333333333,7.5,5,M,B,2,0,0,2,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-68,10.0,0,5.988752,Quartzo,9.000020000000001,7.6,7.5,0,7.1875,8,5,M,R,1,0,0,1,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-71,10.0,1,7.550001,Ametista,8.500020000000001,10,5,9.5,2.5,7.749995,5,F,P,0,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-75,11.0,1,9.687504,Topázio,10.000020000000001,10,10,9,9.375,9.75001,10,F,R,3,1,1,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-76,7.0,0,8.958334,Topázio,8.91668,10,10,10,7.5,6.58333,10,F,B,0,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-78,10.0,3,7.352085,Ametista,9.500020000000001,9,7.5,5.5,7.1875,7.666665,5,F,R,1,0,0,3,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-80,10.0,1,6.499723333333334,Ágata,6.9166799999999995,9.2,7.5,0,7.291666666666667,7.444443333333333,10,M,B,2,0,0,2,Positivo,Negativo,Positivo,1,-1,1
ALUNO-81,15.0,1,7.386391000000001,Ametista,5.41667,8.8,7.5,6,8.125,9.11112,5,F,A,4,0,1,3,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-82,9.0,0,7.954169,Ametista,8.500020000000001,10,7.5,8.5,6.875,7.333335,5,F,B,0,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-83,14.0,4,8.155003333333333,Ametista,9.16668,9.4,5.625,5.333333333333333,8.958333333333332,9.166676666666666,10,F,B,4,1,1,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-84,8.0,0,8.750001000000001,Topázio,9.000020000000001,10,10,8.5,7.5,6.999995,10,F,B,0,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-85,9.0,1,7.263334,Ágata,9.500020000000001,9.9,2.5,10,2.5,6.66666,5,M,B,0,0,0,2,Positivo,Positivo,Negativo,1,1,-1
ALUNO-86,17.0,1,5.688333833333334,Quartzo,8.33334,4.9,7.5,3.6666666666666665,7.5,5.7083325,5,M,R,6,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-87,14.0,4,8.188612666666666,Ametista,8.33334,9.2,5.625,6.666666666666667,8.749999999999998,8.722226666666666,10,F,B,4,1,1,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-88,11.0,2,9.040420000000001,Topázio,10.000020000000001,9.4,7.5,9.5,5.9375,9.58334,10,F,B,2,1,1,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-89,9.0,1,7.937502,Ametista,10.000020000000001,10,7.5,7.5,6.875,7.5,5,F,P,0,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-90,14.0,1,7.073542833333333,Ágata,8.33334,5.8,7.5,7.666666666666667,7.96875,7.5000025,5,M,R,3,0,0,2,Negativo,Positivo,Negativo,-1,1,-1
ALUNO-91,10.0,2,6.846668,Ágata,9.000020000000001,6.4,6.875,4.5,5.625,7.58333,10,F,B,2,0,0,2,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-94,12.0,1,6.7552085,Ágata,7.08333,6,7.5,4,7.96875,7.5000025,10,F,B,3,0,0,2,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-95,15.0,1,7.336876333333333,Ametista,9.58335,8.2,7.5,6.666666666666667,7.96875,6.791665,5,F,R,3,0,0,3,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-96,18.0,1,6.432500999999999,Ágata,9.16668,6.1,6.875,3,7.5,8.791664999999998,5,M,R,7,0,1,2,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-97,12.0,2,7.393752,Ametista,9.500020000000001,8,7.5,6,8.4375,7.75,5,F,R,2,0,0,3,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-100,12.0,2,6.908335000000001,Ágata,9.000020000000001,6.5,4.375,7.5,6.875,7.916665,5,F,R,1,0,0,2,Negativo,Positivo,Negativo,-1,1,-1
ALUNO-102,9.0,0,7.966668666666667,Ametista,8.000020000000001,8.5,7.5,7,7.5,7.833333333333333,10,M,R,1,0,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-103,8.0,0,8.597919000000001,Topázio,9.000020000000001,10,7.5,8.5,7.8125,7.333335,10,F,B,0,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-105,13.0,0,8.516877,Topázio,9.16668,9.6,7.5,8,7.96875,7.66667,10,F,B,3,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-106,10.0,0,8.450002,Ametista,9.500020000000001,10,7.5,10,7.5,7.5,5,F,R,0,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-111,14.0,0,6.8535425,Ágata,7.91667,7.7,7.5,4.5,7.96875,7.8750025,5,F,B,3,0,0,2,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-112,14.0,2,6.448887666666667,Ágata,7.91667,6.8,4.375,5.333333333333333,7.708333333333334,7.611103333333333,5,F,B,3,0,0,2,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-113,11.0,1,7.693335000000001,Ametista,8.500020000000001,8.8,7.5,7.5,7.5,7.916665,5,F,P,1,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-115,15.0,1,5.331389333333334,Quartzo,9.16668,1.9,6.875,5.166666666666667,7.916666666666667,5.111106666666666,5,M,R,4,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-117,10.0,0,8.032085,Ametista,8.000020000000001,8.9,7.5,9.5,7.1875,7.916665,5,F,P,1,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-118,8.0,1,8.342085,Ametista,8.500020000000001,7.7,7.5,10,7.1875,7.416665,10,F,R,1,0,0,3,Positivo,Positivo,Positivo,1,1,1
ALUNO-120,9.0,1,7.895835000000001,Ametista,9.000020000000001,10,8.125,9.5,2.5,7.666665,5,F,B,0,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-125,10.0,0,7.187502,Ágata,9.000020000000001,9,7.5,5,7.708333333333334,7.333333333333333,5,M,R,1,0,0,2,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-128,9.0,1,5.854169000000001,Quartzo,7.4166799999999995,10,5.625,5.5,2.5,3.500005,5,F,B,0,0,0,1,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-132,14.0,3,7.344792,Ametista,8.75001,6.5,7.5,6,8.28125,6.95833,10,F,R,4,0,0,3,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-133,10.0,1,8.428752,Ametista,10.000020000000001,9.8,7.5,10,7.1875,7.5,5,M,R,0,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-135,9.0,1,7.798752,Ametista,9.000020000000001,8.4,7.5,6.5,7.1875,7.25,10,F,B,1,0,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-136,16.0,2,4.643056,Quartzo,7.5,4,4.375,2,6.666666666666667,5.444446666666667,5,F,R,5,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-139,17.0,0,6.105834000000001,Ágata,9.16668,5.8,7.5,4.333333333333333,8.125,5.499996666666667,5,F,R,5,0,0,2,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-145,17.0,1,8.345001166666666,Ametista,7.91667,9.1,7.5,7.333333333333333,7.5,8.8333375,10,M,R,7,1,1,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-146,9.0,2,6.385835333333334,Ágata,10.000020000000001,7.2,7.5,0,7.291666666666667,7.333333333333333,10,F,B,1,0,0,2,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-147,13.0,1,5.934724000000001,Quartzo,9.000020000000001,8,7.5,0,7.291666666666667,7.277776666666666,5,F,R,2,0,0,1,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-149,16.0,1,7.131667,Ágata,7.5,8.7,5.625,3,8.125,8.333335,10,F,B,6,0,0,2,Positivo,Negativo,Positivo,1,-1,1
ALUNO-151,11.0,1,8.238891333333333,Ametista,9.500020000000001,9.5,7.5,7.5,9.166666666666666,8.611113333333334,5,M,B,1,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-152,11.0,1,7.963542166666667,Ametista,6.24999,9,7.5,6.333333333333333,7.96875,8.6250075,10,F,B,3,1,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-153,13.0,3,8.167711833333334,Ametista,10.000020000000001,9,7.5,4.666666666666667,8.59375,9.125007499999999,10,M,P,4,1,1,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-154,10.0,1,5.8845849999999995,Quartzo,8.500020000000001,7.1,7.5,0,7.8125,7.916665,5,M,B,1,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-156,12.0,2,7.1105566666666675,Ágata,7.9166799999999995,8.9,7.5,5,6.666666666666667,8.11111,5,M,B,2,1,0,2,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-157,10.0,1,7.177224000000001,Ágata,9.500020000000001,6.4,7.5,6.75,7.916666666666668,7.777776666666667,5,M,B,1,0,0,2,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-158,14.0,2,6.064722,Quartzo,9.16668,5.9,3.75,5,7.708333333333334,6.611103333333333,5,F,B,3,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-160,10.0,2,4.478057333333334,Quartzo,8.000020000000001,2.3,5,0,7.291666666666667,7.444443333333333,5,F,R,1,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-162,10.0,2,7.953752000000001,Ametista,8.500020000000001,8.8,7.5,8.5,8.4375,7.75,5,M,P,1,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-163,12.0,3,6.440002,Ágata,7.50002,8.2,5,6.25,2.5,7.75,5,M,R,1,0,0,2,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-164,10.0,1,7.708752,Ametista,9.500020000000001,8.7,7.5,7.5,7.1875,7.75,5,F,B,1,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-165,11.0,1,8.431252,Ametista,9.000020000000001,10,7.5,10,7.8125,7.5,5,F,B,0,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-168,11.0,1,8.082224,Ametista,10.000020000000001,8.8,7.5,8.5,7.5,8.11111,5,F,R,1,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-169,8.0,0,7.800001000000001,Ametista,9.000020000000001,10,5,10,2.5,5.749995,10,F,R,0,0,0,3,Positivo,Positivo,Positivo,1,1,1
ALUNO-173,16.0,4,3.7383341666666663,Quartzo,7.91667,0.9,3.125,2.8333333333333335,5.625,4.1250025,5,F,R,5,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-174,15.0,3,7.921668,Ametista,9.16668,10,5.625,7.2,0,0,10,M,R,5,1,1,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-183,11.0,2,7.862503,Ametista,9.000020000000001,10,8.125,10,2.5,7.000005,5,M,R,0,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-184,9.0,2,8.257224,Ametista,10.000020000000001,8.3,7.5,7.5,7.916666666666668,7.777776666666667,10,M,R,1,0,0,3,Positivo,Positivo,Positivo,1,1,1
ALUNO-186,16.0,0,6.314166333333334,Ágata,8.75001,5.8,7.5,5.666666666666667,8.125,6.66666,2.5,F,B,3,0,0,2,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-187,10.0,0,6.41389,Ágata,8.500020000000001,8,7.5,0,7.916666666666667,7.111106666666665,10,F,B,2,0,0,2,Positivo,Negativo,Positivo,1,-1,1
ALUNO-188,13.0,2,7.744167,Ametista,7.08333,4.7,7.5,9,8.125,8.66667,10,F,R,3,0,1,3,Negativo,Positivo,Positivo,-1,1,1
ALUNO-189,10.0,0,7.2558353333333345,Ágata,8.000020000000001,8.3,5,8,7.291666666666667,7.333333333333333,5,F,R,1,0,0,2,Positivo,Positivo,Negativo,1,1,-1
ALUNO-190,17.0,3,8.733751333333334,Topázio,8.33334,9.2,6.875,7.666666666666667,9.0625,9.666670000000002,10,M,B,7,1,1,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-192,11.0,2,4.854723333333333,Quartzo,7.4166799999999995,5.1,5,0,6.041666666666666,7.444443333333333,5,F,B,1,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-193,13.0,4,8.539168666666667,Topázio,10.000020000000001,9.8,5,7,8.125,9.333333333333332,10,F,R,3,0,1,4,Positivo,Negativo,Positivo,1,-1,1
ALUNO-194,17.0,3,7.1214596666666665,Ágata,8.33334,8.3,6.875,6.333333333333333,7.65625,7.04167,5,M,R,6,1,0,2,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-197,12.0,1,8.832500666666666,Topázio,8.33334,9.6,7.5,8.666666666666666,8.958333333333332,8.5,10,M,B,3,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-198,16.0,3,5.518958,Quartzo,0,6.1,5.625,4.5,5.78125,6.291665,10,M,B,6,0,0,1,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-199,14.0,1,6.658610666666666,Ágata,6.25,4.8,7.5,7.666666666666667,8.125,7.388886666666666,5,F,B,3,0,0,2,Negativo,Positivo,Negativo,-1,1,-1
ALUNO-200,13.0,4,7.355834833333334,Ametista,7.91667,5.8,7.5,5.666666666666667,8.125,8.5416725,10,M,B,4,0,0,3,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-201,14.0,1,7.718541500000001,Ametista,7.08333,9.4,7.5,8,7.96875,7.4166675,5,M,B,3,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-202,12.0,2,3.7799986666666667,Quartzo,0,2.9,6.875,0,6.458333333333334,6.833326666666666,5,F,B,2,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-206,16.0,2,5.2162495,Quartzo,0,4.3,7.5,2,7.8125,7.1249975,10,M,B,6,0,0,1,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-208,11.0,0,7.8425020000000005,Ametista,9.000020000000001,9.4,7.5,5,8.125,7.5,10,F,B,2,0,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-209,9.0,1,9.075004,Topázio,9.500020000000001,10,6.25,10,10,10.00001,5,M,R,0,0,1,4,Positivo,Positivo,Negativo,1,1,-1
ALUNO-210,13.0,3,8.213058666666669,Ametista,10.000020000000001,9.1,7.5,5.666666666666667,8.541666666666666,8.277783333333332,10,M,B,5,1,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-212,8.0,1,6.345836,Ágata,7.4166799999999995,10,4.375,7,2.5,2.5833399999999997,10,M,R,0,0,0,2,Positivo,Negativo,Positivo,1,-1,1
ALUNO-213,12.0,2,8.081669333333334,Ametista,9.000020000000001,9.7,5,9,8.749999999999998,7.833336666666668,5,F,B,2,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-215,9.0,1,8.874585000000002,Topázio,9.500020000000001,9.3,7.5,10,7.8125,7.666665,10,F,B,1,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-217,9.0,1,8.942503,Topázio,8.000020000000001,9.4,7.5,9.5,8.125,9.000005,10,F,B,1,0,1,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-219,11.0,1,7.832084999999999,Ametista,9.500020000000001,7.9,8.75,5,8.4375,7.916665,10,F,B,2,0,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-222,8.0,1,8.478752,Topázio,9.000020000000001,7.8,7.5,9.5,7.1875,8.25,10,M,B,1,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-223,10.0,1,6.59278,Ágata,9.000020000000001,5.2,6.875,5,8.541666666666668,8.055556666666668,5,M,R,1,0,0,2,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-225,14.0,4,8.845558333333333,Topázio,9.58335,9.7,7.5,8.333333333333334,8.749999999999998,8.277783333333334,10,F,P,4,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-226,11.0,2,7.849446666666667,Ametista,8.500020000000001,7.4,5.625,7.5,8.125,8.222223333333332,10,M,R,2,1,0,3,Negativo,Positivo,Positivo,-1,1,1
ALUNO-227,15.0,0,5.981250166666666,Quartzo,8.75001,3,7.5,6.333333333333333,7.8125,6.0416625,5,F,R,3,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-229,10.0,1,5.890556,Quartzo,7.33334,7.8,7.5,0,7.916666666666668,7.777776666666667,5,F,B,1,0,0,1,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-230,14.0,4,5.0047223333333335,Quartzo,8.75001,6.1,4.375,2.3333333333333335,5.833333333333333,4.611106666666667,5,M,B,3,1,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-231,16.0,1,5.9597921666666664,Quartzo,8.33334,3.7,5,4.333333333333333,7.03125,6.5833325,10,F,B,6,0,0,1,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-235,12.0,1,8.125001833333334,Ametista,8.333350000000001,9,7.5,7.666666666666667,7.5,7.2916675,10,F,B,3,1,0,3,Positivo,Positivo,Positivo,1,1,1
ALUNO-238,13.0,1,6.492502,Ágata,9.000020000000001,8.4,5,4,5.625,7.75,5,M,R,2,0,0,2,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-241,11.0,3,7.285002,Ametista,9.000020000000001,8.8,6.25,9.5,2.5,6.75,5,M,B,1,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-242,11.0,2,6.707085000000001,Ágata,9.000020000000001,7.4,6.25,5.5,7.1875,6.916665,5,M,B,1,0,0,2,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-246,10.0,1,7.6391686666666665,Ametista,9.500020000000001,8.3,6.875,8,7.083333333333333,7.666666666666666,5,F,R,1,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-251,9.0,1,8.575835333333334,Topázio,8.500020000000001,8.9,7.5,10,7.291666666666667,7.333333333333333,10,F,B,1,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-259,17.0,1,8.753335833333333,Topázio,9.16668,9.1,7.5,7.666666666666667,8.75,9.2916725,10,M,R,7,1,1,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-261,16.0,0,7.251668666666667,Ágata,9.16668,8.8,7.5,6.333333333333333,7.5,7.79167,2.5,M,R,3,0,0,2,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-262,15.0,3,8.221251333333335,Ametista,7.91667,9.2,5,6.666666666666667,9.0625,9.250005,10,M,R,5,1,1,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-263,15.0,4,8.386113666666667,Ametista,9.58335,9.5,6.875,6.333333333333333,8.958333333333332,8.388893333333336,10,F,B,5,1,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-265,15.0,1,7.630557666666667,Ametista,8.75001,10,6.875,6,8.125,7.777783333333335,5,F,B,4,0,0,3,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-266,9.0,1,8.336252,Ametista,8.500020000000001,8.9,5.625,8.5,8.4375,8,10,M,R,1,0,0,3,Positivo,Positivo,Positivo,1,1,1
ALUNO-267,14.0,2,8.370558666666668,Ametista,9.16668,9.7,5.625,8,8.958333333333334,9.777786666666666,5,M,R,3,1,1,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-269,11.0,1,7.099168666666667,Ágata,7.50002,8.6,7.5,5.75,7.291666666666667,7.5,5,M,B,1,0,0,2,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-270,11.0,3,7.1900010000000005,Ágata,6.66667,4.2,4.375,8.666666666666666,8.125,8.500003333333334,10,M,B,3,0,0,2,Negativo,Positivo,Positivo,-1,1,1
ALUNO-273,14.0,2,4.386945333333334,Quartzo,9.000020000000001,4.4,7.5,0,7.291666666666667,4.388883333333333,2.5,F,B,1,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-274,16.0,2,6.113055666666667,Ágata,7.91667,5.6,7.5,3.6666666666666665,7.291666666666667,7.444443333333334,5,F,R,5,0,0,2,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-275,13.0,3,6.399376666666667,Ágata,10.000020000000001,5.2,7.5,4.333333333333333,6.09375,5.666665,10,F,B,3,0,0,2,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-277,12.0,2,8.018889999999999,Ametista,9.500020000000001,8.4,5.625,10,7.708333333333334,7.777773333333332,5,M,R,1,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-278,17.0,1,8.240834333333334,Ametista,8.75001,9.6,9.375,7.333333333333333,8.749999999999998,8.333333333333334,5,M,B,5,0,0,3,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-280,10.0,2,6.6462520000000005,Ágata,8.500020000000001,6.2,5,6.5,6.5625,8,5,M,R,1,0,0,2,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-284,14.0,0,7.901875833333333,Ametista,7.91667,9.9,7.5,7.666666666666667,7.96875,7.7500025,5,M,R,3,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-285,11.0,0,5.112502,Quartzo,9.500020000000001,0,7.5,1,8.125,7,10,F,B,2,0,0,1,Negativo,Negativo,Positivo,-1,-1,1
